geometry,x,y,sample_id,assigned_file
POINT (1922295.156 7549211.531),1922295.156,7549211.531,9006,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1474496.94 7297234.827),1474496.94,7297234.827,9007,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1335719.014 7540498.626),1335719.014,7540498.626,9008,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1564807.158 7081359.438),1564807.158,7081359.438,9009,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1716750.078 7417901.85),1716750.078,7417901.85,9010,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1986135.173 7677031.12),1986135.173,7677031.12,9011,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1688585.097 7524052.609),1688585.097,7524052.609,9012,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1742952.168 7307101.202),1742952.168,7307101.202,9013,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1649671.875 7163946.333),1649671.875,7163946.333,9014,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1346439.729 8000291.865),1346439.729,8000291.865,9015,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1849069.115 7516841.72),1849069.115,7516841.72,9016,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1839349.993 7393122.804),1839349.993,7393122.804,9017,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1477092.926 7198341.387),1477092.926,7198341.387,9018,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1510676.38 7475876.406),1510676.38,7475876.406,9019,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1680813.224 7165015.955),1680813.224,7165015.955,9020,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (2047056.716 7526947.791),2047056.716,7526947.791,9021,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1142176.31 7406843.42),1142176.31,7406843.42,9022,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1307335.646 7731132.961),1307335.646,7731132.961,9023,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1294460.93 8002175.253),1294460.93,8002175.253,9024,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (972144.7433 7495473.28),972144.7433,7495473.28,9025,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1126907.912 7523390.131),1126907.912,7523390.131,9026,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1040586.601 7411819.433),1040586.601,7411819.433,9027,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (991998.108 7444884.749),991998.108,7444884.749,9028,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1483460.067 7419044.429),1483460.067,7419044.429,9029,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1586106.756 6958172.503),1586106.756,6958172.503,9030,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1468642.828 7674266.774),1468642.828,7674266.774,9031,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1605027.572 7525408.566),1605027.572,7525408.566,9032,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1709209.645 7141347.572),1709209.645,7141347.572,9033,/home/grace/FloodFiles/FPR12Bldgs_SVI_Pop_Feb2025.gdb
POINT (1691747.156 7268797.617),1691747.156,7268797.617,9034,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1792450.467 7369319.708),1792450.467,7369319.708,9035,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1530318.113 7440336.837),1530318.113,7440336.837,9036,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1442811.205 7207183.797),1442811.205,7207183.797,9037,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1669303.251 7582186.262),1669303.251,7582186.262,9038,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1559409.94 7719470.754),1559409.94,7719470.754,9039,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1377327.655 7484453.724),1377327.655,7484453.724,9040,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1589661.755 7518521.608),1589661.755,7518521.608,9041,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1676755.82 7741482.148),1676755.82,7741482.148,9042,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1772703.032 7186702.337),1772703.032,7186702.337,9043,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1438369.593 7224503.253),1438369.593,7224503.253,9044,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1720189.056 7265185.89),1720189.056,7265185.89,9045,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (2067341.937 7436594.101),2067341.937,7436594.101,9046,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1267602.971 7380170.448),1267602.971,7380170.448,9047,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1572312.801 7673511.706),1572312.801,7673511.706,9048,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1320805.075 7514946.816),1320805.075,7514946.816,9049,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1718787.708 7740073.415),1718787.708,7740073.415,9050,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2045347.136 7566369.014),2045347.136,7566369.014,9051,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1226080.236 7433797.425),1226080.236,7433797.425,9052,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1817727.556 7222614.187),1817727.556,7222614.187,9053,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1627057.632 7758138.193),1627057.632,7758138.193,9054,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1868961.01 7169044.046),1868961.01,7169044.046,9055,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1868502.172 7650521.191),1868502.172,7650521.191,9056,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1002710.001 7536570.083),1002710.001,7536570.083,9057,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1468767.935 7715212.04),1468767.935,7715212.04,9058,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1235294.815 7493528.251),1235294.815,7493528.251,9059,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1881964.711 7649448.715),1881964.711,7649448.715,9060,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1481091.272 7775994.93),1481091.272,7775994.93,9061,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1596439.982 7460653.034),1596439.982,7460653.034,9062,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1886508.064 7262521.15),1886508.064,7262521.15,9063,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (2034204.942 7379738.435),2034204.942,7379738.435,9064,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1367118.489 7861068.33),1367118.489,7861068.33,9065,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1778052.253 7234899.768),1778052.253,7234899.768,9066,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1461606.137 7791114.308),1461606.137,7791114.308,9067,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1835930.853 7719035.102),1835930.853,7719035.102,9068,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1592237.84 7108487.333),1592237.84,7108487.333,9069,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1261129.966 7349031.228),1261129.966,7349031.228,9070,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1551938.554 7399140.587),1551938.554,7399140.587,9071,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1235180.46 7892907.572),1235180.46,7892907.572,9072,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1671555.519 7223458.954),1671555.519,7223458.954,9073,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1391725.335 7457008.682),1391725.335,7457008.682,9074,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1716643.567 7339139.227),1716643.567,7339139.227,9075,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1846445.909 7338756.923),1846445.909,7338756.923,9076,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (2077009.498 7449302.007),2077009.498,7449302.007,9077,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (989979.1659 7482691.534),989979.1659,7482691.534,9078,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1557742.431 7498729.65),1557742.431,7498729.65,9079,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1802568.318 7362380.183),1802568.318,7362380.183,9080,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1737248.928 6962662.489),1737248.928,6962662.489,9081,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1287772.758 7636584.426),1287772.758,7636584.426,9082,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1643111.078 7343259.887),1643111.078,7343259.887,9083,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1413683.439 8008337.888),1413683.439,8008337.888,9084,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1523297.788 7441344.133),1523297.788,7441344.133,9085,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1622631.488 7341602.236),1622631.488,7341602.236,9086,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1322343.561 7997842.94),1322343.561,7997842.94,9087,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1005184.075 7504090.127),1005184.075,7504090.127,9088,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1546522.605 7243705.99),1546522.605,7243705.99,9089,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1916441.254 7718316.716),1916441.254,7718316.716,9090,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1455629.345 7886586.122),1455629.345,7886586.122,9091,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1565416.014 7600307.311),1565416.014,7600307.311,9092,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1326676.773 7491753.805),1326676.773,7491753.805,9093,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1255790.922 7355626.663),1255790.922,7355626.663,9094,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1586242.018 7640355.439),1586242.018,7640355.439,9095,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1594958.276 7780850.385),1594958.276,7780850.385,9096,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1671304.264 7483285.267),1671304.264,7483285.267,9097,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1874484.568 7326668.587),1874484.568,7326668.587,9098,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1424200.988 8001078.8),1424200.988,8001078.8,9099,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1953183.703 7349467.723),1953183.703,7349467.723,9100,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1967860.605 7479924.36),1967860.605,7479924.36,9101,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1176137 7361602.522),1176137.0,7361602.522,9102,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1865052.83 7586239.603),1865052.83,7586239.603,9103,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1171348.008 7415252.055),1171348.008,7415252.055,9104,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1214712.38 7312418.565),1214712.38,7312418.565,9105,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1868853.569 7461989.286),1868853.569,7461989.286,9106,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1239798.84 8033376.826),1239798.84,8033376.826,9107,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1600502.773 7599550.993),1600502.773,7599550.993,9108,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (2032435.763 7669980.869),2032435.763,7669980.869,9109,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1586899.174 7108797.062),1586899.174,7108797.062,9110,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1196422.359 7425547.661),1196422.359,7425547.661,9111,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1350309.51 7873618.083),1350309.51,7873618.083,9112,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1513717.905 7460716.258),1513717.905,7460716.258,9113,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1989128.774 7595014.132),1989128.774,7595014.132,9114,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1483962.136 7198776.741),1483962.136,7198776.741,9115,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1307885.363 7491952.725),1307885.363,7491952.725,9116,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1398372.384 7768978.118),1398372.384,7768978.118,9117,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1253067.311 7714979.747),1253067.311,7714979.747,9118,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1373460.664 7463232.656),1373460.664,7463232.656,9119,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1696002.613 7205291.947),1696002.613,7205291.947,9120,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1947670.308 7274132.338),1947670.308,7274132.338,9121,/home/grace/FloodFiles/FPR05Bldgs_SVI_Pop_Feb2025.gdb
POINT (1987690.339 7698818.827),1987690.339,7698818.827,9122,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (2038277.938 7626986.069),2038277.938,7626986.069,9123,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1567802.918 7334470.885),1567802.918,7334470.885,9124,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1500588.361 7102272.31),1500588.361,7102272.31,9125,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1524117.173 7714250.004),1524117.173,7714250.004,9126,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1585886.693 6950362.581),1585886.693,6950362.581,9127,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (2038570.075 7454318.251),2038570.075,7454318.251,9128,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1826056.015 7714027.713),1826056.015,7714027.713,9129,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1244301.4 7650605.352),1244301.4,7650605.352,9130,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1398959.832 7598895.788),1398959.832,7598895.788,9131,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1685934.743 7080305.735),1685934.743,7080305.735,9132,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1482096.366 7321891.849),1482096.366,7321891.849,9133,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1503976.85 7598342.873),1503976.85,7598342.873,9134,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1477278.54 7311981.076),1477278.54,7311981.076,9135,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1136943.025 7372310.472),1136943.025,7372310.472,9136,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1961705.128 7498015.468),1961705.128,7498015.468,9137,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1833571.846 7316921.091),1833571.846,7316921.091,9138,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1635484.618 7640911.365),1635484.618,7640911.365,9139,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1229199.051 7671465.898),1229199.051,7671465.898,9140,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1636690.306 7516595.906),1636690.306,7516595.906,9141,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1111492.641 7527919.086),1111492.641,7527919.086,9142,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1684861.973 7589152.045),1684861.973,7589152.045,9143,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1756046.46 6868963.57),1756046.46,6868963.57,9144,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1615409.341 6994683.315),1615409.341,6994683.315,9145,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1561032.931 7276287.876),1561032.931,7276287.876,9146,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1682308.617 7447774.48),1682308.617,7447774.48,9147,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1494518.376 7565167.226),1494518.376,7565167.226,9148,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1253279.739 7548699.434),1253279.739,7548699.434,9149,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1361480.139 7724006.362),1361480.139,7724006.362,9150,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1447786.021 7643596.885),1447786.021,7643596.885,9151,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1187357.926 7383126.965),1187357.926,7383126.965,9152,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1762534.212 7337262.133),1762534.212,7337262.133,9153,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1299033.874 7461475.587),1299033.874,7461475.587,9154,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1800515.911 7457177.331),1800515.911,7457177.331,9155,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1877469.41 7721682.668),1877469.41,7721682.668,9156,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1959651.956 7227364.336),1959651.956,7227364.336,9157,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1714843.155 7517165.687),1714843.155,7517165.687,9158,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1378266.139 7850868.148),1378266.139,7850868.148,9159,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1676356.957 7443760.206),1676356.957,7443760.206,9160,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1457872.937 7516976.306),1457872.937,7516976.306,9161,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1914684.171 7246068.584),1914684.171,7246068.584,9162,/home/grace/FloodFiles/FPR06Bldgs_SVI_Pop_Feb2025.gdb
POINT (1885435.036 7327880.865),1885435.036,7327880.865,9163,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1389242.786 7557756.488),1389242.786,7557756.488,9164,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1421892.453 7464879.33),1421892.453,7464879.33,9165,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1234959.695 7535420.27),1234959.695,7535420.27,9166,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1156659.471 7250396.183),1156659.471,7250396.183,9167,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1476009.932 7999478.124),1476009.932,7999478.124,9168,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1962961.132 7598131.646),1962961.132,7598131.646,9169,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1045806.804 7382197.327),1045806.804,7382197.327,9170,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1474978.261 7792962.682),1474978.261,7792962.682,9171,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1407749.434 7902380.457),1407749.434,7902380.457,9172,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2064052.379 7422581.705),2064052.379,7422581.705,9173,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1756088.669 7110167.873),1756088.669,7110167.873,9174,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1726821.24 7249124.367),1726821.24,7249124.367,9175,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1100370.531 7468891.852),1100370.531,7468891.852,9176,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1886014.457 7416610.404),1886014.457,7416610.404,9177,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1944095.142 7426592.701),1944095.142,7426592.701,9178,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1834230.019 7216206.14),1834230.019,7216206.14,9179,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1644908.011 7709688.946),1644908.011,7709688.946,9180,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1677746.663 7281231.105),1677746.663,7281231.105,9181,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1279758.61 7943818.915),1279758.61,7943818.915,9182,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1606611.481 7442880.832),1606611.481,7442880.832,9183,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1151507.415 7527309.579),1151507.415,7527309.579,9184,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1726582.512 7272448.208),1726582.512,7272448.208,9185,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1926122.468 7285469.372),1926122.468,7285469.372,9186,/home/grace/FloodFiles/FPR05Bldgs_SVI_Pop_Feb2025.gdb
POINT (1356585.386 7527982.4),1356585.386,7527982.4,9187,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1814224.874 7157175.036),1814224.874,7157175.036,9188,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1721694.204 7035148.629),1721694.204,7035148.629,9189,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1856440.319 7428898.765),1856440.319,7428898.765,9190,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1241361.449 7636688.132),1241361.449,7636688.132,9191,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1361455.611 7333771.245),1361455.611,7333771.245,9192,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1760202.442 7101448.207),1760202.442,7101448.207,9193,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1296319.757 7746280.24),1296319.757,7746280.24,9194,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1334152.071 7542681.89),1334152.071,7542681.89,9195,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1494332.999 7541503.859),1494332.999,7541503.859,9196,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1105623.629 7448658.02),1105623.629,7448658.02,9197,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1085708.627 7374225.417),1085708.627,7374225.417,9198,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1326123.664 7473058.225),1326123.664,7473058.225,9199,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
